Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
83591.5,91633.75,79932.5,82026.25,0,0,1.527697563
83601,91610,79915,82025,0,0,1.54309845
83592.5,91635,79920.5,82011,0,0,1.558440447
83594.5,91589.75,79919,82016.75,0,0,1.574320555
83592.25,91626.25,79916.5,82004.25,0,0,1.589476824
83588.75,91630.25,79926.75,82016,0,0,1.604581118
83600.25,91611,79928,82011.5,0,0,1.619682312
83594.25,91639,79912.5,82025.75,0,0,1.63532567
83602,91630,79917.75,82039.75,0,0,1.650600433
83609.75,91634,79904.25,82002.75,0,0,1.666438103
83583.25,91639,79919.5,82013.75,0,0,1.681752205
83610.75,91620.5,79922.5,82038.25,0,0,1.697067976
83602.5,91630.75,79924.75,82025,0,0,1.713809252
83587,91626,79925.25,82007.5,0,0,1.727883339
83602.5,91602.5,79926.5,82005.5,0,0,1.743579626
83594.5,91652.5,79938.5,82011.75,0,0,1.758881569
83556.5,91632.75,79914.25,82026,0,0,1.77470994
83589.5,91614.75,79922.5,82029,0,0,1.790250063
83606.75,91605.75,79937,82023.5,0,0,1.805713177
83594.25,91625.75,79905,82017.5,0,0,1.820702553
83580,91635.75,79925.25,82028.5,0,0,1.836627007
83606.5,91635.75,79938.5,82008.5,0,0,1.851925611
83603.75,91634.25,79928.75,82028.25,0,0,1.866375685
83564.75,91598,79922.25,82039.75,0,0,1.881532192
83610,91614,79912.5,82019,0,0,1.897347689
83599.25,91611.5,79913.25,82045.25,0,0,1.911649227
83599.25,91609,79908.25,82036,0,0,1.928210497
83601.5,91620.5,79915.75,82021.75,0,0,1.943639278
83583.5,91620,79909.5,82012.75,0,0,1.959326029
83584.5,91621,79932.25,82030,0,0,1.974852324
83599.5,91584.5,79927.75,82021.75,0,0,1.990702391
83571.5,91605,79921.75,82039,0,0,2.0057199
83609.75,91632.25,79924,82026,0,0,2.021142244
83593.5,91631.75,79927.5,82029.5,0,0,2.03725338
83599.75,91607,79943.5,81992.25,0,0,2.051769018
83607.5,91616.5,79899.5,82028.5,0,0,2.067778111
83585.25,91622.5,79911.75,82020.75,0,0,2.083759785
83599.5,91623,79941.75,82020.5,0,0,2.09976244
83594.25,91614,79931.25,82023.25,0,0,2.115758896
83571,91637,79908,82020.75,0,0,2.131769419
83607.25,91615.75,79907.75,82026.5,0,0,2.147509098
83601.5,91612.75,79913.5,82008.25,0,0,2.162931919
83580.75,91606.75,79932,82029.25,0,0,2.178543091
83607.5,91645.5,79926.5,82024.5,0,0,2.193524837
83598.5,91612.5,79911,82027,0,0,2.209534883
83581.75,91622.75,79906.75,82023,0,0,2.225583315
83609.5,91606.25,79938.5,82035.5,0,0,2.241529942
83581.5,91650.75,79913,82018.25,0,0,2.257567406
83599,91629.5,79947.75,82040,0,0,2.272133589
83584.5,91594.25,79936.25,82030.25,0,0,2.288544178
83591.5,91606.75,79921.75,82030.75,0,0,2.303634644
83604.25,91636.75,79917.75,82042,0,0,2.318635464
83585.75,91600.75,79928,82009.75,0,0,2.33394742
83619.25,91592.75,79912.5,82030.75,0,0,2.349239588
83597.25,91635.25,79920.25,82035.75,0,0,2.366026402
83596,91597.5,79903,82036,0,0,2.381317139
83599.5,91607.75,79925.5,82014.5,0,0,2.397274971
83604.75,91603.25,79919.75,82040,0,0,2.413366795
83587,91619.75,79936.25,82040,0,0,2.428593874
83611.25,91621.5,79937.25,82055.25,0,0,2.4445889
83584,91604.75,79908.5,82019.5,0,0,2.460211992
83599.75,91598.25,79929.75,82052.25,0,0,2.475836754
83597.75,91661.75,79923.75,82039.5,0,0,2.490601301
83557.5,91627.25,79919.5,82034.75,0,0,2.506438494
83613,91614.25,79934.5,82023,0,0,2.521966696
83601.75,91605.5,79931.75,82033.25,0,0,2.537778139
83604.25,91625.75,79939,82037,0,0,2.553381443
83576.25,91615.75,79918.5,82045,0,0,2.568512678
83603.25,91621.75,79911,82026.25,0,0,2.583544493
83596.25,91607.25,79920.25,82037.5,0,0,2.59939003
83581,91614.75,79935.25,82061.75,0,0,2.614801884
83604.25,91621,79919.75,82039.25,0,0,2.629808903
83595.25,91613.75,79933,82041.75,0,0,2.644312382
83595.5,91629.75,79914,82031,0,0,2.660612106
83600.75,91627.5,79927,82044.75,0,0,2.676594734
83603.5,91638.25,79919.25,82022.25,0,0,2.691687107
83575.25,91608.75,79915,82050.25,0,0,2.707695007
83586.5,91629.5,79917,82044.25,0,0,2.722696781
