Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
95216.75,92902.50,81757.25,97947.75,0,0,0.0
95159.50,92905.00,81738.00,97810.25,0,0,0.016000986099243164
95138.00,92896.75,81735.50,97840.25,0,0,0.0310208797454834
95166.75,92913.75,81736.00,97845.50,0,0,0.046056509017944336
95173.50,92884.75,81760.00,97848.25,0,0,0.06210017204284668
95199.25,92882.00,81747.00,97873.25,0,0,0.07865190505981445
95162.25,92867.75,81736.25,97851.75,0,0,0.09367060661315918
95158.25,92891.25,81747.25,97866.50,0,0,0.1096954345703125
95174.00,92876.00,81740.25,97875.00,0,0,0.12565135955810547
95176.75,92905.50,81727.75,97885.75,0,0,0.14166998863220215
95168.25,92910.75,81757.00,97878.25,0,0,0.15670466423034668
95172.50,92904.00,81736.75,97912.00,0,0,0.17227578163146973
95174.00,92886.00,81759.00,97901.25,0,0,0.18826818466186523
95170.25,92874.75,81742.50,97886.75,0,0,0.20524978637695312
95184.25,92906.00,81750.50,97881.75,0,0,0.21977710723876953
95186.75,92890.00,81747.50,97875.00,0,0,0.23579740524291992
95186.00,92881.50,81744.50,97873.25,0,0,0.2517693042755127
95151.00,92896.50,81746.50,97906.75,0,0,0.2669212818145752
95198.75,92901.50,81730.75,97905.50,0,0,0.28235363960266113
95191.75,92905.00,81753.50,97896.00,0,0,0.29842114448547363
95189.50,92876.50,81758.25,97918.25,0,0,0.3144185543060303
95180.50,92894.25,81759.50,97917.50,0,0,0.32968854904174805
95185.00,92891.00,81735.25,97886.00,0,0,0.34468746185302734
95194.75,92922.00,81756.75,97910.75,0,0,0.3600625991821289
95214.25,92884.25,81740.25,97902.50,0,0,0.37480640411376953
95204.75,92892.25,81747.00,97907.75,0,0,0.39080333709716797
95171.75,92874.00,81747.00,97901.00,0,0,0.40683531761169434
95173.25,92916.00,81762.50,97928.25,0,0,0.42278003692626953
95187.00,92916.25,81754.50,97918.00,0,0,0.4387648105621338
95175.75,92880.75,81774.50,97929.75,0,0,0.454561710357666
95200.00,92900.75,81753.50,97911.00,0,0,0.4697227478027344
95192.75,92895.50,81762.50,97900.00,0,0,0.48475003242492676
95194.25,92878.75,81758.00,97927.25,0,0,0.5007669925689697
95220.25,92893.00,81754.25,97921.75,0,0,0.516768217086792
95202.50,92888.75,81759.25,97902.00,0,0,0.5327639579772949
95201.25,92887.00,81739.75,97934.25,0,0,0.5480895042419434
95213.50,92905.75,81742.75,97933.25,0,0,0.5631327629089355
95223.50,92909.00,81763.25,97923.25,0,0,0.5786733627319336
95198.00,92891.00,81732.50,97941.75,0,0,0.5947864055633545
95218.00,92903.75,81755.50,97931.50,0,0,0.6107540130615234
95186.50,92873.50,81748.25,97915.00,0,0,0.6257553100585938
95212.75,92885.75,81765.00,97925.50,0,0,0.6407551765441895
95205.25,92888.00,81757.50,97934.75,0,0,0.6567776203155518
95190.25,92898.00,81748.75,97925.00,0,0,0.6720340251922607
95214.25,92892.75,81746.50,97955.25,0,0,0.6880326271057129
95202.25,92913.75,81759.25,97927.50,0,0,0.7030537128448486
95201.75,92874.50,81739.75,97921.50,0,0,0.7180655002593994
95187.50,92889.00,81765.25,97918.50,0,0,0.7330329418182373
95195.50,92900.25,81757.00,97934.50,0,0,0.7482826709747314
95227.75,92893.25,81757.50,97933.75,0,0,0.7637505531311035
95196.25,92903.75,81737.25,97936.50,0,0,0.7789535522460938
95209.75,92911.75,81745.25,97922.25,0,0,0.7939646244049072
95210.25,92915.75,81768.75,97944.50,0,0,0.8099400997161865
95226.00,92897.00,81752.50,97953.75,0,0,0.8259403705596924
95196.50,92897.50,81731.75,97921.75,0,0,0.8409388065338135
95179.00,92901.00,81759.25,97928.50,0,0,0.8559396266937256
95217.25,92892.50,81757.75,97946.50,0,0,0.8721106052398682
95174.75,92903.75,81760.50,97954.25,0,0,0.8880891799926758
95172.00,92893.25,81748.25,97927.75,0,0,0.9035217761993408
95189.75,92907.00,81762.75,97930.00,0,0,0.9195022583007812
95210.25,92878.50,81763.00,97928.75,0,0,0.9355008602142334
95197.75,92888.25,81735.25,97945.25,0,0,0.9515020847320557
95184.25,92887.00,81748.00,97919.75,0,0,0.9679000377655029
95182.50,92877.25,81754.25,97943.25,0,0,0.9831786155700684
95188.75,92894.25,81742.00,97928.50,0,0,0.9989039897918701
95201.50,92883.25,81743.25,97924.75,0,0,1.013880968093872
95192.25,92910.75,81755.75,97925.00,0,0,1.0299012660980225
95214.00,92906.00,81733.75,97908.00,0,0,1.045881986618042
95202.50,92907.75,81748.25,97953.75,0,0,1.0618853569030762
95198.00,92883.00,81748.25,97924.75,0,0,1.07741379737854
95208.50,92889.50,81747.75,97938.75,0,0,1.0933935642242432
95210.00,92880.25,81759.75,97912.00,0,0,1.1083929538726807
95214.00,92902.00,81759.00,97948.50,0,0,1.1244144439697266
95198.50,92892.75,81763.50,97916.00,0,0,1.1394126415252686
95207.75,92879.50,81747.50,97935.75,0,0,1.1554136276245117
95200.25,92890.50,81760.00,97932.75,0,0,1.1719553470611572
95183.75,92897.50,81765.00,97934.50,0,0,1.186964988708496
95220.75,92888.25,81764.00,97932.00,0,0,1.2019593715667725
95193.50,92897.75,81747.75,97935.00,0,0,1.2179641723632812
95199.75,92923.75,81771.00,97924.75,0,0,1.2339601516723633
95206.75,92909.50,81750.25,97938.25,0,0,1.2499587535858154
95194.50,92890.75,81755.25,97918.75,0,0,1.2659616470336914
95202.00,92885.75,81747.50,97963.25,0,0,1.2814667224884033
95207.75,92899.00,81737.50,97960.00,0,0,1.2974705696105957
95198.25,92886.25,81741.50,97930.00,0,0,1.3134691715240479
95221.75,92910.00,81764.25,97944.75,0,0,1.3284668922424316
95212.75,92923.00,81763.50,97929.50,0,0,1.3444890975952148
95220.75,92904.75,81728.75,97932.00,0,0,1.3594694137573242
95186.50,92903.75,81744.00,97936.25,0,0,1.3750598430633545
95219.25,92908.00,81739.50,97924.25,0,0,1.3910393714904785
95178.00,92906.75,81743.75,97912.50,0,0,1.4060394763946533
95203.50,92878.00,81740.75,97915.00,0,0,1.4220404624938965
95180.75,92887.00,81751.50,97944.50,0,0,1.4370417594909668
95211.25,92895.75,81740.25,97933.75,0,0,1.452559471130371
95187.00,92864.50,81747.25,97922.25,0,0,1.4685876369476318
95191.25,92916.00,81734.50,97921.50,0,0,1.4840435981750488
95185.25,92900.75,81741.50,97948.50,0,0,1.4994542598724365
95153.75,92908.00,81741.25,97927.75,0,0,1.5153913497924805
95185.75,92890.25,81771.75,97924.25,0,0,1.5317051410675049
95190.75,92883.25,81754.00,97935.50,0,0,1.5468218326568604
95196.50,92908.75,81753.25,97927.00,0,0,1.5618236064910889
95202.00,92907.00,81764.50,97897.50,0,0,1.578531265258789
95198.75,92894.50,81748.25,97918.50,0,0,1.5954537391662598
95178.75,92902.50,81730.50,97935.00,0,0,1.6084537506103516
95184.25,92889.75,81747.75,97927.50,0,0,1.62394118309021
95176.75,92915.50,81759.75,97939.25,0,0,1.6387555599212646
95219.25,92875.25,81768.00,97899.25,0,0,1.6546885967254639
95192.50,92887.25,81761.50,97924.00,0,0,1.6707217693328857
95188.50,92893.25,81737.25,97925.50,0,0,1.6865582466125488
95195.75,92875.50,81750.25,97943.75,0,0,1.702653408050537
95188.50,92895.50,81741.25,97935.50,0,0,1.7186329364776611
95183.50,92866.25,81734.50,97929.00,0,0,1.7346324920654297
95190.00,92884.00,81744.00,97918.00,0,0,1.7516345977783203
95199.50,92912.00,81743.25,97940.00,0,0,1.766639232635498
95190.50,92891.25,81745.25,97926.75,0,0,1.7806811332702637
95206.00,92909.25,81766.00,97935.00,0,0,1.798680305480957
95198.00,92907.50,81741.25,97920.25,0,0,1.8136799335479736
95192.50,92900.25,81760.00,97925.75,0,0,1.8296821117401123
95160.75,92910.25,81743.25,97914.00,0,0,1.844679594039917
95179.25,92910.00,81737.25,97932.50,0,0,1.8607277870178223
95190.25,92874.50,81759.50,97941.00,0,0,1.8774609565734863
95187.50,92908.00,81732.50,97927.50,0,0,1.89168119430542
95198.50,92895.25,81752.00,97919.50,0,0,1.906942367553711
95185.75,92892.75,81766.00,97926.25,0,0,1.9229414463043213
