Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
98303.75,103901.5,107926.25,100407.5,0,0,0
98293.75,103931.5,107940.75,100392,0,0,0.015042543
98304.5,103909.25,107932.75,100389.75,0,0,0.031723022
98305.5,103936.5,107917,100373.75,0,0,0.046937227
98307.25,103904,107929.75,100358.5,0,0,0.062935591
98302,103914,107927.5,100335.75,0,0,0.078193188
98289.5,103908.25,107954.75,100378.75,0,0,0.092811584
98288.75,103894.75,107925.75,100375.75,0,0,0.109275818
98313.5,103903,107914.75,100389.25,0,0,0.126483679
98292.75,103918.75,107945.5,100365,0,0,0.140597582
98311,103925,107914.75,100396.75,0,0,0.156591654
98318,103914.75,107958,100398,0,0,0.17175436
98303.5,103919,107965,100384.5,0,0,0.185834169
98309,103904.75,107924.75,100393.75,0,0,0.201962948
98293.75,103916,107932.75,100380,0,0,0.218097448
98314,103924,107924.5,100393.5,0,0,0.232728004
98314.75,103909.75,107928.75,100371.5,0,0,0.24771595
98325.75,103915,107939,100369.5,0,0,0.264697313
98287.25,103926.5,107936,100379.25,0,0,0.280779123
98307.5,103928.75,107934.5,100385.5,0,0,0.295716286
98312.5,103903.25,107934,100376.25,0,0,0.31176877
98296,103893,107965,100399.25,0,0,0.326344252
98330.75,103911.25,107946,100373.5,0,0,0.342356205
98295.5,103929.75,107944,100373.5,0,0,0.359312057
98305.25,103917,107926.25,100385,0,0,0.374270439
98311.25,103919.5,107953.75,100381,0,0,0.389254093
98276.25,103921.5,107920.25,100375.75,0,0,0.404538631
98338,103883.25,107946,100370.25,0,0,0.419878483
98310.5,103928.25,107945.5,100399.25,0,0,0.435540676
98304.5,103878.5,107933.5,100382.75,0,0,0.451039314
98300.75,103913.5,107930.75,100391,0,0,0.465934515
98294.5,103905.25,107958.25,100384,0,0,0.480854511
98317,103940.25,107947.5,100387.25,0,0,0.496210814
98313.25,103924.5,107947,100390.25,0,0,0.511329889
98326,103897.5,107902,100377.75,0,0,0.527295113
98290.25,103920.25,107957,100395.5,0,0,0.543435574
98307.75,103920.5,107919.25,100397.5,0,0,0.559432507
98310.5,103905,107932.5,100373.75,0,0,0.574672937
98312.75,103900.75,107947,100373.75,0,0,0.590242624
98330.5,103907.5,107936.5,100418,0,0,0.604636431
98297.25,103913.25,107938.75,100366.75,0,0,0.620847702
98312.25,103929.75,107943.5,100381.75,0,0,0.636905432
98321.75,103894.25,107929.5,100398,0,0,0.652179241
98293.25,103929,107924,100389.5,0,0,0.668190002
98323,103921,107937.5,100407.25,0,0,0.683238268
98316.75,103933,107941.5,100408.25,0,0,0.698119879
98296.75,103893.25,107934.75,100406.25,0,0,0.713744164
98297.75,103931.75,107952.5,100374,0,0,0.729169369
98304,103929.5,107928,100392,0,0,0.74361968
98316,103924,107954,100398.75,0,0,0.75978899
98331,103916.5,107955.5,100419,0,0,0.77563405
98297,103922.25,107927.75,100391,0,0,0.790661097
98303.75,103902.5,107944.25,100388.5,0,0,0.806352139
98332.5,103911.5,107945.75,100378.5,0,0,0.821611404
98310.25,103919.5,107919.5,100411.25,0,0,0.836767673
98309.75,103912.5,107944.75,100427.25,0,0,0.852330685
98326,103911.25,107946.5,100372.5,0,0,0.867393494
98301.25,103906.75,107939.75,100366,0,0,0.882973433
98320.5,103930.75,107914.75,100418.5,0,0,0.898993254
98314.25,103926.25,107928.75,100387,0,0,0.915041447
98296.75,103926,107935.75,100371.75,0,0,0.930552959
98301.25,103897.5,107925.5,100387.75,0,0,0.945936441
98318.75,103935.25,107947,100400.5,0,0,0.96108532
98306.25,103901.5,107958.75,100413.25,0,0,0.976058722
98304.25,103926.75,107936.25,100386.5,0,0,0.990838051
98346,103912,107934,100376,0,0,1.006195784
98321.5,103890.25,107948.25,100378,0,0,1.021970034
98314.25,103911.5,107955.5,100406,0,0,1.037345171
98308,103931.5,107962.75,100397.75,0,0,1.052311659
98311,103910.75,107920.5,100391.75,0,0,1.067197561
98327.25,103910.25,107951.75,100404,0,0,1.082471848
