Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
96907.50,93137.00,81721.00,99865.25,0,0,0.0
96765.50,93131.75,81698.50,99744.25,0,0,0.015652179718017578
96778.00,93140.00,81714.00,99719.00,0,0,0.031861066818237305
96778.50,93117.25,81709.50,99731.00,0,0,0.04754304885864258
96788.25,93101.25,81699.00,99761.75,0,0,0.0636146068572998
96817.50,93101.00,81714.50,99741.25,0,0,0.07889580726623535
96799.00,93139.25,81730.75,99762.75,0,0,0.09428787231445312
96772.00,93128.50,81725.25,99792.50,0,0,0.11023354530334473
96823.75,93137.00,81745.25,99803.50,0,0,0.12572956085205078
96850.25,93129.75,81731.25,99762.50,0,0,0.14150190353393555
96820.25,93122.50,81734.25,99770.00,0,0,0.15784502029418945
96806.00,93140.50,81717.25,99782.00,0,0,0.17379379272460938
96834.50,93145.50,81715.75,99787.50,0,0,0.1895160675048828
96823.00,93135.75,81737.25,99817.00,0,0,0.20472264289855957
96803.25,93126.00,81714.50,99809.00,0,0,0.2202904224395752
96823.25,93127.00,81709.50,99810.00,0,0,0.23531150817871094
96846.75,93123.50,81712.50,99785.50,0,0,0.2504618167877197
96827.25,93123.50,81729.00,99813.00,0,0,0.266448974609375
96842.75,93137.50,81706.00,99806.75,0,0,0.28200244903564453
96827.00,93130.75,81718.00,99807.75,0,0,0.2972524166107178
96826.75,93118.75,81731.50,99808.25,0,0,0.3125631809234619
96852.25,93137.00,81739.75,99788.25,0,0,0.32711172103881836
96851.25,93113.25,81713.00,99810.00,0,0,0.3432304859161377
96843.50,93131.00,81722.25,99791.00,0,0,0.35838770866394043
96824.50,93144.00,81728.25,99819.75,0,0,0.3742396831512451
96847.25,93138.75,81714.00,99816.75,0,0,0.3894026279449463
96831.50,93152.75,81713.00,99815.00,0,0,0.40504956245422363
96844.75,93139.75,81711.00,99810.25,0,0,0.4200866222381592
96831.50,93129.75,81731.75,99788.50,0,0,0.43535280227661133
96842.75,93149.50,81743.00,99811.75,0,0,0.4507753849029541
96844.75,93123.75,81718.50,99808.75,0,0,0.46689558029174805
96856.50,93146.50,81720.00,99830.25,0,0,0.48237133026123047
96850.25,93136.50,81704.50,99832.25,0,0,0.49837350845336914
96853.00,93159.75,81716.50,99818.25,0,0,0.5138030052185059
96826.75,93118.50,81720.75,99828.50,0,0,0.528209924697876
96835.50,93142.75,81730.25,99808.00,0,0,0.5452752113342285
96860.25,93143.75,81734.75,99818.25,0,0,0.5608494281768799
96852.50,93140.00,81718.75,99815.00,0,0,0.5763447284698486
96841.75,93124.50,81719.00,99794.50,0,0,0.5909054279327393
96842.50,93119.00,81722.50,99801.50,0,0,0.6065232753753662
96816.25,93128.00,81720.00,99809.75,0,0,0.6233673095703125
96862.50,93153.25,81715.25,99824.75,0,0,0.6386017799377441
96844.25,93139.25,81726.25,99820.25,0,0,0.654595136642456
96831.25,93146.25,81735.75,99832.75,0,0,0.669114351272583
96854.25,93142.50,81715.75,99849.25,0,0,0.6838672161102295
96856.25,93135.50,81728.75,99829.25,0,0,0.7017679214477539
96809.25,93135.50,81724.25,99825.75,0,0,0.7157583236694336
96829.75,93115.75,81720.25,99833.25,0,0,0.7313270568847656
96842.00,93115.50,81723.75,99832.00,0,0,0.7453734874725342
96830.50,93135.25,81723.50,99804.75,0,0,0.761328935623169
96823.00,93129.50,81730.50,99814.00,0,0,0.778327465057373
96852.75,93140.50,81715.25,99833.00,0,0,0.7943437099456787
96824.50,93121.50,81719.25,99832.75,0,0,0.8103294372558594
96849.25,93148.50,81746.75,99812.25,0,0,0.825380802154541
96831.75,93128.00,81710.25,99818.25,0,0,0.8416976928710938
96831.50,93124.25,81723.50,99815.75,0,0,0.8563699722290039
96852.25,93146.50,81711.00,99835.25,0,0,0.8725955486297607
96834.25,93151.50,81717.50,99811.00,0,0,0.8878059387207031
96844.00,93112.50,81723.75,99834.25,0,0,0.9039313793182373
96830.50,93159.25,81734.00,99824.25,0,0,0.9177448749542236
96837.50,93151.75,81715.25,99813.75,0,0,0.9335048198699951
96843.75,93115.75,81724.25,99817.50,0,0,0.9510979652404785
96850.50,93122.25,81731.25,99801.50,0,0,0.9650485515594482
96834.75,93155.75,81727.75,99830.25,0,0,0.9802570343017578
96840.75,93134.00,81709.50,99817.00,0,0,0.9952743053436279
96805.00,93131.00,81712.25,99845.25,0,0,1.011289358139038
96834.50,93133.25,81719.25,99802.25,0,0,1.0263912677764893
96818.00,93121.00,81723.50,99819.25,0,0,1.041956901550293
96816.75,93147.25,81723.50,99807.25,0,0,1.0586211681365967
96844.00,93147.00,81720.25,99831.25,0,0,1.0752944946289062
96857.75,93138.50,81717.50,99797.00,0,0,1.0905086994171143
96852.25,93137.25,81709.50,99829.00,0,0,1.1055831909179688
96858.25,93132.50,81733.00,99799.00,0,0,1.1206302642822266
96843.75,93124.50,81735.00,99804.25,0,0,1.1363961696624756
96838.75,93149.25,81712.50,99800.50,0,0,1.1528475284576416
96818.75,93122.75,81740.25,99818.50,0,0,1.1670629978179932
96809.00,93140.50,81726.00,99803.50,0,0,1.1831772327423096
96822.25,93135.00,81725.75,99823.50,0,0,1.1987335681915283
96809.50,93139.25,81714.00,99810.00,0,0,1.2136790752410889
96814.25,93117.00,81714.00,99786.00,0,0,1.228926658630371
96804.50,93153.50,81725.25,99821.00,0,0,1.2448358535766602
96847.25,93108.00,81708.50,99792.75,0,0,1.260443925857544
96812.75,93140.25,81709.75,99799.00,0,0,1.2752795219421387
96843.25,93091.75,81716.00,99810.25,0,0,1.291278600692749
96835.75,93112.75,81716.25,99816.75,0,0,1.3064308166503906
96828.00,93133.75,81733.75,99829.25,0,0,1.3215515613555908
96808.25,93138.25,81716.50,99843.50,0,0,1.3363661766052246
96831.00,93148.50,81716.00,99829.75,0,0,1.3523778915405273
96796.25,93156.75,81718.75,99829.00,0,0,1.3674933910369873
96823.00,93132.00,81745.00,99829.50,0,0,1.3817753791809082
96818.00,93147.75,81728.50,99830.50,0,0,1.398547649383545
96810.25,93127.75,81724.75,99818.25,0,0,1.4139249324798584
96836.75,93129.75,81718.50,99801.75,0,0,1.428755760192871
96816.50,93129.25,81723.75,99817.25,0,0,1.4442670345306396
96814.50,93132.75,81728.25,99858.00,0,0,1.4592738151550293
96829.25,93107.25,81729.75,99789.25,0,0,1.474761962890625
96804.50,93119.50,81711.75,99820.00,0,0,1.4888269901275635
96811.50,93105.50,81715.25,99798.50,0,0,1.5056254863739014
96815.75,93134.50,81713.75,99819.75,0,0,1.5207953453063965
96788.50,93138.75,81722.75,99809.50,0,0,1.5361011028289795
96798.75,93135.75,81720.25,99835.25,0,0,1.5511932373046875
96834.75,93125.75,81721.00,99831.00,0,0,1.5673789978027344
96801.25,93132.75,81715.75,99798.75,0,0,1.5824306011199951
96793.00,93133.50,81723.75,99796.00,0,0,1.597839117050171
96823.50,93152.50,81735.00,99832.50,0,0,1.613839864730835
96829.75,93129.00,81721.75,99807.75,0,0,1.6295251846313477
96782.25,93136.25,81707.25,99824.75,0,0,1.6444361209869385
96814.50,93141.50,81712.00,99799.25,0,0,1.6602261066436768
96801.50,93123.75,81741.75,99817.75,0,0,1.6744587421417236
96811.25,93116.00,81719.00,99815.25,0,0,1.6922593116760254
96811.00,93117.25,81711.00,99788.25,0,0,1.7074944972991943
96801.75,93121.00,81723.25,99795.00,0,0,1.7232964038848877
96818.00,93126.75,81732.75,99819.50,0,0,1.7378246784210205
96810.00,93156.50,81717.75,99803.25,0,0,1.753833532333374
96816.00,93121.75,81719.75,99806.75,0,0,1.7688376903533936
96841.75,93134.50,81728.50,99781.25,0,0,1.783850908279419
96798.50,93110.00,81721.50,99817.25,0,0,1.7993977069854736
96816.75,93129.75,81720.25,99815.50,0,0,1.8163232803344727
96790.25,93140.75,81734.75,99808.50,0,0,1.8317015171051025
96815.50,93140.50,81711.50,99805.25,0,0,1.847135066986084
96772.25,93119.50,81721.00,99811.00,0,0,1.8621385097503662
96802.75,93121.00,81717.00,99778.00,0,0,1.879138469696045
96806.00,93137.00,81719.75,99786.25,0,0,1.895134449005127
96812.75,93136.50,81718.25,99802.25,0,0,1.9101378917694092
96787.50,93121.75,81716.50,99809.50,0,0,1.9261736869812012
96784.00,93135.75,81728.75,99802.75,0,0,1.94169020652771
96779.50,93144.75,81728.00,99819.75,0,0,1.9566872119903564
96793.00,93142.25,81720.75,99817.50,0,0,1.9716839790344238
96779.75,93141.50,81737.75,99802.75,0,0,1.9877142906188965
96794.00,93088.00,81718.25,99781.00,0,0,2.003689765930176
96786.50,93147.75,81711.75,99804.50,0,0,2.0197203159332275
96794.25,93126.25,81732.00,99813.75,0,0,2.035283327102661
96806.75,93161.25,81726.75,99799.00,0,0,2.0513720512390137
96801.50,93140.00,81712.50,99790.00,0,0,2.067284107208252
96787.75,93107.50,81724.00,99816.50,0,0,2.0824532508850098
96785.25,93128.00,81726.25,99823.75,0,0,2.097410202026367
96838.50,93112.75,81724.75,99780.25,0,0,2.1134793758392334
96779.25,93110.00,81722.00,99840.00,0,0,2.127957344055176
96794.00,93117.50,81738.00,99799.75,0,0,2.1440117359161377
96779.50,93118.00,81735.50,99781.50,0,0,2.1581854820251465
96793.00,93144.75,81717.50,99818.75,0,0,2.17421555519104
96764.00,93136.75,81730.25,99789.75,0,0,2.191182851791382
96769.50,93133.25,81734.75,99829.25,0,0,2.207167863845825
96800.75,93108.75,81715.75,99789.50,0,0,2.222200870513916
96794.75,93136.00,81726.25,99794.75,0,0,2.236823081970215
96800.50,93148.50,81702.75,99794.75,0,0,2.2524759769439697
96781.00,93126.00,81719.00,99801.25,0,0,2.268164873123169
96780.25,93115.25,81716.75,99802.50,0,0,2.2834572792053223
96785.50,93135.00,81732.75,99798.75,0,0,2.2984538078308105
96787.75,93125.75,81703.00,99795.25,0,0,2.314467191696167
96766.50,93132.50,81722.50,99796.00,0,0,2.3309524059295654
96790.25,93135.50,81719.00,99820.75,0,0,2.3459830284118652
96814.50,93093.75,81717.50,99798.50,0,0,2.363959789276123
