Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
98389.5,103400.75,107827.5,100416.25,0,0,0.545970678
98379.5,103404.75,107816.5,100432,0,0,0.560478687
98379.5,103436.5,107813.75,100444,0,0,0.576480865
98391.25,103444.75,107822.25,100455.25,0,0,0.592479229
98373.75,103445,107797,100426,0,0,0.608477354
98396,103431.5,107810.25,100397.75,0,0,0.624477386
98377.5,103437.25,107801.25,100425,0,0,0.639502764
98382,103421.75,107813.25,100438.75,0,0,0.654991388
98343.25,103441,107812.75,100437.25,0,0,0.670991659
98393,103428.25,107820.5,100440.25,0,0,0.687011957
98411.75,103431.5,107829.75,100426.25,0,0,0.702997684
98382.25,103460.5,107811.75,100410.5,0,0,0.718995094
98369.25,103424.5,107827,100444.5,0,0,0.734992743
98369,103430,107791.75,100420.25,0,0,0.751024246
98377.75,103434.25,107784,100429.75,0,0,0.766439438
98400.5,103441.75,107832.25,100441.5,0,0,0.78265357
98371.25,103423.5,107815.75,100439.75,0,0,0.79833889
98373.75,103422.25,107778.75,100444.25,0,0,0.814366102
98382.25,103435.75,107847.25,100434.5,0,0,0.830344439
98397.5,103423.75,107800,100439.25,0,0,0.846356153
98355.5,103429.5,107825.25,100430.25,0,0,0.861893654
98372.25,103419,107801,100440.75,0,0,0.876902342
98380,103410.75,107804.75,100443.5,0,0,0.892874718
98391.25,103445.75,107794,100421.75,0,0,0.908874989
98379,103436,107812.25,100439.25,0,0,0.925874949
98368,103413.25,107814.25,100445.5,0,0,0.941904306
98370.25,103425.5,107827.75,100431.25,0,0,0.956025124
98380.5,103413.25,107817.75,100448,0,0,0.971024036
98375.75,103449,107811,100447,0,0,0.988023281
98380,103423.25,107825,100424.75,0,0,1.003056765
98375.75,103413,107814.75,100440.5,0,0,1.019023895
98379.75,103426.25,107797,100443.75,0,0,1.035025597
98378.75,103406.75,107816.5,100419.25,0,0,1.051087618
98371.75,103419.25,107817.25,100447.5,0,0,1.06714344
98382.5,103419,107805.25,100460.25,0,0,1.083114386
98374,103433.25,107831.75,100401.5,0,0,1.099114895
98381.5,103425.25,107811.25,100436.5,0,0,1.115142822
98369.25,103421.25,107808.25,100441.5,0,0,1.131153584
98400.25,103427.75,107803,100436.25,0,0,1.148182869
98387.5,103440.75,107809.5,100435,0,0,1.163795233
98394.5,103413.75,107808,100451,0,0,1.179824829
98364.5,103420,107795.5,100440.75,0,0,1.195829153
98381.75,103408,107811.75,100418,0,0,1.210806131
98363.75,103437.75,107801,100449.25,0,0,1.226821899
98376.75,103438.25,107812.75,100454.75,0,0,1.241812468
98388.5,103451.5,107785.75,100431.5,0,0,1.256411552
98383.75,103444.75,107806.75,100440.25,0,0,1.273487091
98409,103439.75,107809.5,100425.75,0,0,1.289203405
98415.75,103440.25,107810.75,100433,0,0,1.305627584
98375.75,103430,107821.5,100448.5,0,0,1.319862366
98384.25,103473.5,107806.25,100443.5,0,0,1.336461782
98370.25,103449.5,107808.5,100431,0,0,1.35158205
98370,103442,107806,100433.25,0,0,1.365855455
98387.25,103460.5,107836,100426.5,0,0,1.382108927
98386.5,103430.75,107812.5,100422.25,0,0,1.396109819
98412,103404.5,107788.75,100446.25,0,0,1.411947966
98378.75,103418.5,107828.25,100431,0,0,1.427132845
98369.5,103418,107793.5,100408.75,0,0,1.442076683
98366,103410.25,107808.25,100435,0,0,1.457603693
98411.25,103431,107798,100427.5,0,0,1.473152161
98371.25,103438.25,107813,100396.5,0,0,1.488138437
98363.75,103451.25,107816,100438.75,0,0,1.504948378
98374.75,103414,107796,100440.25,0,0,1.519946098
98381,103435.25,107778,100421,0,0,1.535963535
98387.25,103425,107823.25,100426.75,0,0,1.550975084
98363.25,103431.5,107812.75,100420.5,0,0,1.565753937
98361,103413.75,107792.25,100420.75,0,0,1.581909895
98377.5,103424.25,107807.25,100430.5,0,0,1.598528862
98380,103421.5,107805.25,100451.75,0,0,1.613051176
98389.25,103441.25,107820.25,100451.25,0,0,1.628040314
98394.5,103436.25,107823,100415.5,0,0,1.643189907
98391,103430.75,107804.75,100437.75,0,0,1.657957792
98401,103437.75,107806.5,100440,0,0,1.673960209
98378.75,103435.75,107802.5,100427.75,0,0,1.689186573
98379,103430,107813.75,100427.75,0,0,1.705131292
98385.25,103415,107835.25,100403,0,0,1.72034955
98407,103421.75,107834.75,100433.5,0,0,1.735054731
98388.5,103445,107799,100441,0,0,1.751912832
98375.5,103414.25,107810,100430.5,0,0,1.766160965
98412,103427.75,107823,100408,0,0,1.781025648
98369.5,103461.25,107828.25,100424.25,0,0,1.7965343
98371.75,103430.5,107803,100415.25,0,0,1.812799931
98387.5,103419.25,107816.75,100436.25,0,0,1.827034473
98380.25,103431.5,107807,100419,0,0,1.843239784
98378.5,103423.25,107809.75,100426,0,0,1.859064341
98383,103424,107801.75,100425.5,0,0,1.873984098
98388.5,103459,107816.25,100436.75,0,0,1.889286757
98367.25,103435,107825.25,100426,0,0,1.90495348
98395,103457.25,107802.5,100431.5,0,0,1.920202255
98366,103410.5,107817.5,100427.5,0,0,1.935190678
98385.75,103437.75,107805.5,100428.25,0,0,1.949057579
98376,103428.75,107806.5,100426.5,0,0,1.964458942
98374.25,103436.5,107823.75,100416,0,0,1.980139494
98397.5,103451.75,107790,100443,0,0,1.996165991
98373.75,103430.25,107793.5,100436,0,0,2.012373447
98390.75,103416.25,107822,100426.5,0,0,2.027374029
98406.5,103426.75,107807.75,100429.25,0,0,2.04151535
98389.75,103407.5,107839.5,100432,0,0,2.057479858
98413.25,103437.25,107794,100423,0,0,2.073296309
98383,103419.75,107804,100413,0,0,2.087919474
98379.25,103441.25,107791.75,100447.75,0,0,2.104025602
98368.25,103473.25,107840.25,100459.5,0,0,2.119610548
98393,103452,107817.75,100444.75,0,0,2.13474369
98399.25,103435,107818.25,100451.5,0,0,2.149926186
98392,103449.25,107808.75,100432,0,0,2.165471792
98384,103430.75,107797,100392,0,0,2.180972576
98368.25,103420.25,107823.75,100432.5,0,0,2.196280479
98392.75,103393.5,107773.75,100436.5,0,0,2.211327314
98390.25,103444.5,107814.75,100436.25,0,0,2.226489544
98374,103435,107808,100417,0,0,2.242630482
98395.75,103449,107814.5,100431.25,0,0,2.257853031
98398.5,103419.5,107827.5,100446.25,0,0,2.272852182
98369.5,103432,107792.25,100444.25,0,0,2.288862228
98366.5,103436.5,107813,100425.5,0,0,2.303869724
98392.25,103417,107832,100406.5,0,0,2.320862055
98406,103415.75,107806.25,100401.5,0,0,2.336159468
98387.5,103442,107802.25,100447.25,0,0,2.350690126
98400,103465.25,107812.75,100437.75,0,0,2.365872622
98400.5,103449,107800.75,100432,0,0,2.380861521
98384.25,103429.75,107783.75,100426.75,0,0,2.395853758
98374.75,103420.75,107815.75,100440.5,0,0,2.411853075
98382.25,103428.75,107788.25,100450.75,0,0,2.427853823
98381.75,103425,107799.5,100432.5,0,0,2.442857981
98367.25,103432.75,107803.5,100444.25,0,0,2.458457708
98357.75,103408.25,107804.5,100426.75,0,0,2.473706484
98384.25,103442.5,107817,100413.75,0,0,2.489886045
98370.25,103421.75,107790.5,100425.5,0,0,2.504407167
98373,103416.5,107828.5,100438.5,0,0,2.519876003
98372.5,103445.25,107836,100429.25,0,0,2.535073757
98358.25,103438.25,107845,100425.75,0,0,2.58630681
98369.25,103410.5,107804.25,100409.5,0,0,2.659005642
98401,103425.75,107815.25,100427.75,0,0,2.705950022
98419.5,103446.25,107817.25,100431.75,0,0,2.767967701
98388.75,103420.75,107822.25,100431.25,0,0,2.829958439
98389.25,103439.75,107816.25,100450,0,0,2.892074347
98380.25,103428.75,107799.75,100443,0,0,2.942046165
98392.25,103433.75,107798.25,100401.5,0,0,3.003032207
98392.25,103415.25,107783.25,100449,0,0,3.063637018
98378.25,103409.75,107817.25,100435.25,0,0,3.12337923
98386.5,103439.5,107816.75,100428,0,0,3.183108807
98358.25,103432.5,107782.75,100433.25,0,0,3.245095253
98390,103421.75,107798.75,100436.25,0,0,3.306817293
98383,103410,107839.25,100433.75,0,0,3.369368792
98399.75,103435.75,107816,100441.5,0,0,3.416723728
98366.75,103440.25,107824.5,100434.75,0,0,3.477772713
98372.25,103417.75,107809.25,100419.5,0,0,3.538791895
98393.25,103444,107803.75,100409.5,0,0,3.601364374
98361.25,103421.5,107828,100427.25,0,0,3.664410591
98363.25,103443,107817.25,100420.25,0,0,3.728037119
98375.5,103421,107806.5,100428.75,0,0,3.77480197
98372.25,103433,107813.25,100423.5,0,0,3.835222483
98387,103433.5,107817.75,100444.25,0,0,3.897840261
98384.25,103430.25,107821.25,100436.25,0,0,3.959074974
98386.25,103459,107838.75,100449.75,0,0,4.020987988
98384.25,103439.75,107842.25,100432.5,0,0,4.068849325
98379.75,103405,107820.25,100438,0,0,4.129293442
98386.75,103427,107815.5,100435,0,0,4.191804171
98392.75,103427.75,107793.75,100419,0,0,4.254199266
98409.75,103439.25,107781,100425,0,0,4.315988064
98409.5,103441.5,107785,100431.5,0,0,4.37696147
98351.75,103418.5,107793.5,100432.25,0,0,4.425122261
98374.75,103411.25,107821.5,100446.75,0,0,4.485625982
98376.25,103455.5,107818,100423.5,0,0,4.546082735
98379.5,103438.25,107814,100433.75,0,0,4.606666088
98367.5,103427.75,107815.25,100446.25,0,0,4.667880058
98408.75,103419,107804.75,100429,0,0,4.729856491
98375,103450.25,107804.25,100428.5,0,0,4.792551517
98391,103430.5,107830.25,100406.75,0,0,4.83972311
98397,103462,107827.5,100425,0,0,4.900361061
98367.5,103418.5,107838.5,100446,0,0,4.961169243
98366.75,103422.75,107784.75,100436,0,0,5.024030209
98387.25,103441.5,107803.25,100439,0,0,5.086553574
98380.5,103432.25,107810,100428.25,0,0,5.142344236
98371.75,103441.25,107816,100421.25,0,0,5.194633722
98364.75,103437,107787.25,100400,0,0,5.256840706
98359.75,103441,107775.25,100416.5,0,0,5.318235397
98389.25,103439.5,107828.75,100417.5,0,0,5.381592274
98371.25,103439.75,107821,100419.75,0,0,5.431915045
98409,103420.25,107811.5,100440,0,0,5.493484735
98373.25,103441.5,107829.25,100438,0,0,5.552057266
98393.25,103434.75,107843.75,100422.25,0,0,5.615405798
98370.5,103406.5,107802.25,100432.25,0,0,5.678315163
98378.25,103437.5,107817.25,100433.25,0,0,5.741071701
98375.5,103433.25,107806.25,100431.5,0,0,5.788735867
98374.5,103422.25,107775.75,100428,0,0,5.849328756
98394.75,103422,107793.75,100430.25,0,0,5.912882328
98360.5,103420.75,107823,100427,0,0,5.974629879
98391.75,103424.75,107812.5,100420.25,0,0,6.036604881
98360.5,103431.5,107797.75,100426.5,0,0,6.099125385
98377,103441,107835,100427.25,0,0,6.145125151
98387.5,103437,107813.25,100414.75,0,0,6.208643675
98367.75,103431.25,107810.75,100438.25,0,0,6.273160934
98412,103444.5,107839.25,100432.5,0,0,6.334161282
98369.25,103447.25,107835,100409.25,0,0,6.382674694
98360,103427,107800.25,100448.5,0,0,6.441672564
98375,103439.75,107807.75,100426,0,0,6.502796888
98355.5,103457,107805.75,100433.75,0,0,6.564311504
98366,103415,107810,100406.25,0,0,6.62631321
98370.75,103421.75,107813.5,100441.25,0,0,6.687461138
98366.75,103418.75,107832.25,100419.25,0,0,6.749487638
98368.75,103455.25,107806,100410.5,0,0,6.796753168
98361.25,103447,107818.75,100411.75,0,0,6.856796026
98367.5,103413.25,107790,100447.75,0,0,6.918373585
98380.5,103421,107813.75,100425.5,0,0,6.980457306
98372.75,103433.25,107774,100431.5,0,0,7.040653944
98368.5,103432.25,107811.75,100446.5,0,0,7.101799965
98367.75,103461.5,107809.5,100440.5,0,0,7.15280962
98385.25,103423.75,107813,100421,0,0,7.213074923
98370,103458,107784.5,100413.5,0,0,7.275587082
98379,103441.5,107778.5,100411.25,0,0,7.339584351
98382.25,103383.75,107832.5,100431.75,0,0,7.390096903
98372.25,103413.75,107821.25,100434.75,0,0,7.449101686
98396.75,103421.75,107781.75,100415,0,0,7.510370255
98398.25,103447,107820.25,100445.75,0,0,7.571228266
98383.25,103412,107786.25,100405,0,0,7.632229328
98399.25,103444.75,107791,100415.5,0,0,7.693409443
98361,103458.5,107827,100424,0,0,7.757447958
98362.5,103427.25,107797.5,100410,0,0,7.818953514
98367.25,103430.75,107794.5,100441.25,0,0,7.86574626
98387,103449.5,107823.5,100432,0,0,7.924338341
98397.5,103423.75,107824.5,100425.75,0,0,7.987240076
98378.75,103422.75,107805.75,100415.75,0,0,8.048045874
98353,103444.5,107801.75,100398.5,0,0,8.110085011
98395,103442.75,107802.5,100425,0,0,8.161013603
98367.75,103434.5,107795.5,100429.5,0,0,8.220529318
98352.25,103431,107817.25,100410.75,0,0,8.280067205
98355.5,103434.75,107787.25,100413,0,0,8.342065334
98385.75,103440.5,107796.25,100440,0,0,8.403606415
98358.5,103443.5,107826,100425.75,0,0,8.46626091
98374.25,103427,107803.75,100425.75,0,0,8.516495705
98387.75,103442.75,107799,100422.75,0,0,8.577548265
98382.75,103465.5,107811.5,100405,0,0,8.640170097
98371.75,103430.5,107794,100431.25,0,0,8.7017169
98396.5,103407,107806.25,100432.5,0,0,8.753733635
98368.5,103417.25,107794.25,100443.5,0,0,8.813259602
98383,103434.75,107780,100424.25,0,0,8.874891996
98379,103434.25,107800.75,100445.5,0,0,8.939708948
98371.75,103459,107808.25,100416.5,0,0,9.000036716
98387.25,103424,107820.5,100409.75,0,0,9.064065218
98377.5,103449.5,107781.5,100423.5,0,0,9.110210657
98374.75,103427.75,107825,100439.75,0,0,9.169739485
98405.5,103440,107796,100439.75,0,0,9.231369257
98368.25,103427,107801.75,100405.75,0,0,9.293118
98386,103442,107792.75,100442,0,0,9.356039762
98390.5,103457.5,107817.25,100429.75,0,0,9.405704975
98394.25,103437.75,107802.75,100438.25,0,0,9.466351271
98365.75,103429.5,107795.75,100436.75,0,0,9.526357889
98392.25,103408.5,107812,100401.5,0,0,9.587338924
98399,103436,107795.5,100417,0,0,9.650716066
98366,103454.75,107772.75,100424.75,0,0,9.713403225
98368.75,103436,107819.5,100434,0,0,9.762444019
98369,103457.75,107814.25,100448,0,0,9.825081825
98368.25,103439.25,107810.5,100435.75,0,0,9.885374546
98380.25,103430.75,107820.25,100438.25,0,0,9.947933197
98366.25,103420.25,107795.25,100418,0,0,9.999527454
98378,103437,107781,100433,0,0,10.05977941
98398.5,103431.25,107805.5,100427.75,0,0,10.11754298
98376.5,103427.25,107794.25,100440.5,0,0,10.18000793
98396.5,103444.25,107824.5,100438,0,0,10.24310565
98367.25,103445.25,107800,100405.75,0,0,10.30586767
98375.25,103459.75,107821.25,100428.5,0,0,10.35586238
98392.75,103443.5,107775.75,100393,0,0,10.42875051
98371,103444.75,107802,100408.5,0,0,10.47589993
98400.75,103428.25,107831.75,100413.5,0,0,10.53793716
98354.75,103419.25,107795.75,100404,0,0,10.60074282
98360.5,103417,107821.75,100446.5,0,0,10.65074849
98346,103443,107838.25,100444,0,0,10.7113421
98393.5,103440.75,107817,100441.25,0,0,10.77280998
98366.75,103426.5,107823,100445.25,0,0,10.83386827
98397,103411,107802,100418.75,0,0,10.89542031
98362.25,103448,107821.75,100441,0,0,10.95845199
98351.25,103428,107798.75,100412,0,0,11.00628376
98378,103433.25,107828.5,100428.5,0,0,11.06757951
98360,103427,107825.75,100443.5,0,0,11.1298964
98376,103409,107799.75,100457.5,0,0,11.192101
98403.5,103446.5,107818.5,100405,0,0,11.25209904
98380.5,103409.5,107791.25,100440,0,0,11.31509686
98370.75,103444.25,107791.75,100457.25,0,0,11.36242962
98387.5,103426.75,107814.5,100436,0,0,11.42593074
98389.25,103456.5,107804.5,100414.25,0,0,11.48711729
98376.25,103422.25,107833.25,100437.75,0,0,11.55212307
98384.75,103429,107817.75,100406.75,0,0,11.60044503
98374.75,103441.25,107790.75,100425.5,0,0,11.65996885
98376,103451.25,107792.5,100400,0,0,11.72322226
98359.25,103428.75,107782,100439.75,0,0,11.78482223
98375,103442,107790.25,100427.75,0,0,11.8467958
98387.75,103427,107792.5,100444.75,0,0,11.89537692
98363.75,103439.25,107816.75,100438,0,0,11.95702624
98383.25,103428.5,107805.75,100416.5,0,0,12.01713371
98389.75,103425.25,107816.75,100421,0,0,12.08220267
98388,103412.25,107784.5,100407.75,0,0,12.14434624
98344.75,103432.75,107792.75,100435,0,0,12.20504379
98360,103441.75,107788.25,100402.5,0,0,12.25263095
98405.25,103421,107812.75,100435,0,0,12.31599283
98375.5,103441.75,107820.5,100433,0,0,12.37638998
98374,103427.5,107806.25,100441.25,0,0,12.44181681
98377,103409,107790.75,100415,0,0,12.48940325
98375.25,103457,107810.25,100430.5,0,0,12.55205488
98373.25,103446.5,107793.25,100415.5,0,0,12.61307216
98352.75,103444.5,107782.75,100400.25,0,0,12.67628479
98367.25,103448.25,107842.25,100398.5,0,0,12.73803163
98367.75,103429,107813.75,100423.75,0,0,12.78508973
98360,103435.75,107794,100399,0,0,12.84704804
98357.75,103426.25,107809,100415.25,0,0,12.90748858
98362.5,103425.5,107789.75,100392,0,0,12.96762729
98367.75,103403,107797,100384.5,0,0,13.03131342
98388,103418,107826,100420,0,0,13.09295273
98375.5,103429.25,107791.75,100412,0,0,13.14075661
98373,103439.25,107814.5,100443.25,0,0,13.20175672
98380.5,103456.75,107794,100406.25,0,0,13.26127338
98350.25,103418,107821.75,100412.5,0,0,13.32386923
98377.5,103405.75,107794.75,100417.75,0,0,13.38514137
98380.5,103397.5,107798.5,100408.75,0,0,13.44596124
98337,103418,107780.5,100414.25,0,0,13.50717306
98367,103425.5,107810,100416.25,0,0,13.56907749
98349,103411,107795,100422.75,0,0,13.61653686
98350.5,103429,107811.25,100415,0,0,13.67798376
98343.25,103418.75,107821.75,100407.5,0,0,13.74154782
98361.75,103424.25,107783.5,100404.75,0,0,13.80202103
98362.5,103417.5,107805,100420.5,0,0,13.86412764
98372,103435.5,107787.25,100406.75,0,0,13.92705131
98347.5,103413.75,107814.75,100399.75,0,0,13.97181153
98372.5,103450,107787.5,100400.25,0,0,14.03464174
98354,103432.25,107802.75,100434.25,0,0,14.09700441
98394.5,103427.75,107794.5,100436,0,0,14.16204047
98357.5,103409,107782.25,100405.25,0,0,14.20997834
98354.25,103410.75,107791.75,100404.25,0,0,14.27199507
98351.75,103450.5,107806.25,100387.5,0,0,14.33360505
98365.75,103397.5,107821.5,100393.5,0,0,14.39572191
98338.25,103425.5,107816.5,100406.5,0,0,14.45706081
98348.25,103433.75,107796.25,100388,0,0,14.50412273
98371,103420.25,107795.25,100403.5,0,0,14.56589007
98360.5,103397.75,107787.75,100374.5,0,0,14.62800527
98369.25,103413.75,107781,100403.75,0,0,14.69131494
98374.5,103443.75,107778.75,100406.25,0,0,14.75318575
98367.75,103428.5,107789.5,100412.75,0,0,14.80295467
98359.5,103428.25,107793.5,100427,0,0,14.86171556
98388,103445.5,107781.75,100416.75,0,0,14.9240644
98368.75,103414.5,107800,100431.5,0,0,14.98515463
98361.5,103418,107816.75,100378.5,0,0,15.04647255
98361,103447.75,107789.25,100424.5,0,0,15.1094296
98365.25,103396,107798.75,100408.75,0,0,15.17115784
98368.25,103445.5,107780.5,100416.75,0,0,15.21697307
98365.5,103442.25,107775,100395.5,0,0,15.27935886
98382,103448.25,107788.25,100420,0,0,15.34035015
98362.5,103435,107801.75,100433,0,0,15.40364552
98374,103438.25,107815.5,100427.75,0,0,15.46470523
98368.75,103456,107777,100425.75,0,0,15.51310325
98354.5,103436.75,107805.5,100429,0,0,15.57291365
98358.25,103434.75,107813,100399.75,0,0,15.63594794
98344.75,103418.75,107802,100397,0,0,15.69760275
98361.5,103409.5,107785.5,100404.75,0,0,15.76058555
98357.25,103451.25,107808.75,100406.5,0,0,15.82273269
98391,103415.25,107786.25,100407.25,0,0,15.86962724
98376,103442.25,107802.75,100400.75,0,0,15.93237185
98364.75,103416.75,107794.25,100417.25,0,0,15.99268842
98360.25,103416,107799.25,100432.75,0,0,16.05605531
98368,103412.25,107806,100410.75,0,0,16.10600901
98375,103467,107783,100408,0,0,16.16697526
98361.75,103431.75,107819.5,100432,0,0,16.22612429
98399.5,103456,107806,100417.5,0,0,16.28886437
98368,103434,107815.25,100424.25,0,0,16.35001993
98365.25,103432.75,107785.5,100425,0,0,16.40998793
98367,103431.5,107801.25,100422,0,0,16.4709022
98357,103460,107787.25,100400.5,0,0,16.53211427
98384.75,103400,107783.5,100431.5,0,0,16.58094144
98343.25,103444.25,107798,100417,0,0,16.64188218
98361.75,103423,107786.5,100396,0,0,16.7039535
98380.75,103455,107814.75,100422.75,0,0,16.76741624
98374.5,103435.5,107823.5,100438,0,0,16.82921553
98360,103410.25,107797.25,100411.5,0,0,16.87583542
98333.5,103444.25,107788.25,100429.25,0,0,16.94010782
98386.75,103429.25,107828.25,100424.75,0,0,17.00156903
98337.75,103458,107820.75,100432.5,0,0,17.06315231
98358.75,103443,107786.75,100417.5,0,0,17.1236825
98342.25,103413.5,107775,100412.25,0,0,17.18405628
98349.5,103467,107793.25,100425,0,0,17.23223925
98368.25,103437.75,107820,100411.5,0,0,17.29375386
98366.75,103442,107788.25,100415.75,0,0,17.35500073
98363.25,103409,107805,100416.25,0,0,17.41712618
98362.5,103458.25,107799,100421.25,0,0,17.47907519
98351.75,103413,107799.25,100408.75,0,0,17.54326463
98370,103445.5,107819.75,100438.5,0,0,17.59025455
98378.25,103449.5,107793.25,100441,0,0,17.65058923
98367.75,103427,107794,100425.75,0,0,17.71216202
98365,103430.25,107798.5,100399.25,0,0,17.77562213
98339,103423,107792.25,100417,0,0,17.82626319
98370.25,103422,107797.5,100407,0,0,17.88785934
98376.25,103438.5,107782.75,100411.25,0,0,17.94911528
98358.75,103428,107806.75,100435.25,0,0,18.01029968
98378.25,103451.25,107802.25,100423.75,0,0,18.07265139
98367.25,103453.25,107802.75,100403.5,0,0,18.13431907
98409.75,103433.75,107815.75,100449.75,0,0,18.18289685
98378,103427.75,107803.25,100390.5,0,0,18.24517584
98366,103445,107800.25,100410,0,0,18.3072288
98347.5,103423,107796.25,100396,0,0,18.36772585
98364,103436,107814.25,100433.5,0,0,18.42837834
98398.5,103481,107799,100420,0,0,18.47938228
98367.75,103470,107801.5,100423.25,0,0,18.53817558
98371.75,103436,107793,100393.75,0,0,18.59961629
98386.5,103413,107808.75,100400,0,0,18.66166997
98377.75,103429.5,107800.25,100395.75,0,0,18.72285652
98377,103440.75,107793.75,100439.75,0,0,18.78501916
98360.5,103435,107770.5,100429.5,0,0,18.83400559
98361.25,103450,107801.25,100429,0,0,18.89431
98360,103439.5,107798.75,100427.25,0,0,18.9543066
98365.75,103454.75,107805.25,100414.75,0,0,19.0169332
98389.25,103411.75,107803.5,100438.5,0,0,19.07899523
98365.75,103464,107813.75,100425,0,0,19.14140463
98373,103451,107829.5,100454.75,0,0,19.20258784
98373.75,103446.5,107813,100416.75,0,0,19.24969339
98374.75,103440,107798.25,100417.25,0,0,19.31282902
98372.5,103451.25,107796.25,100412,0,0,19.37332225
98382.25,103452.5,107822,100433,0,0,19.43614006
98374,103436.75,107802.75,100435.25,0,0,19.49803472
98382.5,103445,107826,100405.75,0,0,19.54613614
98373,103434,107788,100429.25,0,0,19.60745215
98388.5,103442,107779,100426.5,0,0,19.67075014
98374,103404,107816.75,100434.25,0,0,19.73137307
98374.5,103446.5,107802,100454.5,0,0,19.79324746
98378.5,103431.75,107795.75,100395.5,0,0,19.84152007
98362.75,103442,107775.5,100427,0,0,19.90336275
98390.5,103441,107802.75,100426,0,0,19.96335912
98392.75,103442.25,107821,100432.5,0,0,20.0251565
98365.25,103414.5,107799.75,100429.75,0,0,20.0859046
98359.25,103445.5,107795.5,100443.5,0,0,20.14791012
98390,103445.75,107801.5,100423.75,0,0,20.19750452
98350.5,103461,107801.5,100428.75,0,0,20.25926447
98370.75,103468.25,107822.75,100410.25,0,0,20.32121062
98358.25,103429.5,107803,100439.75,0,0,20.38199043
98384.5,103431,107805,100434.75,0,0,20.44374108
98391.25,103456,107805,100425,0,0,20.50499988
98367,103456,107828.75,100417.5,0,0,20.55399275
98402.5,103445.75,107801,100448.25,0,0,20.61237979
98378,103448.5,107803.75,100430,0,0,20.67300653
98377.25,103455,107801.5,100445,0,0,20.73524427
98363,103455.75,107799,100434.75,0,0,20.79702449
98382.25,103456.25,107790.75,100429.25,0,0,20.86003041
98385.25,103460.25,107766.5,100421.5,0,0,20.9217658
98339,103445.5,107783.75,100427.5,0,0,20.96931863
98366.5,103443.25,107781.5,100396,0,0,21.03222203
98388.5,103418.5,107779.75,100421,0,0,21.09355402
98372.5,103448,107801.75,100431.75,0,0,21.1539712
98370.5,103441.5,107810,100437.5,0,0,21.21505117
98357.75,103440.75,107803,100432.75,0,0,21.27713037
98375,103439.25,107811.5,100439,0,0,21.32570696
98393.5,103442.25,107828.5,100453,0,0,21.38839197
98383.75,103437,107814,100403.75,0,0,21.44953322
98379.75,103447.75,107816.75,100447.25,0,0,21.51108694
98388,103449.5,107798.25,100435.5,0,0,21.57308602
98379,103466,107828.25,100435.75,0,0,21.63465047
98391.25,103437.5,107816.75,100447,0,0,21.68068337
98378,103451.25,107829,100435.25,0,0,21.74191117
98379,103464,107819,100424.5,0,0,21.80549574
98384.75,103438,107783.75,100439.25,0,0,21.8673749
98379.5,103446.75,107792,100411.5,0,0,21.92888427
98405,103431.5,107801,100441.25,0,0,21.97629952
98391.5,103455,107793,100420.25,0,0,22.03751445
98383.5,103446,107802.5,100424.75,0,0,22.09907198
98374.5,103465.25,107828,100451.5,0,0,22.16206932
98398.5,103459.25,107792.25,100416.75,0,0,22.22307014
98375.5,103450,107807.5,100463.5,0,0,22.27407837
98389.5,103456.25,107810.25,100407.5,0,0,22.33359122
98355.75,103445.5,107805.75,100425.5,0,0,22.3970964
