Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
96288.00,93115.75,81668.00,100049.50,0,0,0.0
96175.50,93110.00,81675.25,99972.00,0,0,0.01604294776916504
96197.75,93122.50,81684.25,99970.50,0,0,0.030972957611083984
96197.25,93106.00,81685.75,99965.25,0,0,0.046759605407714844
96217.50,93107.50,81678.00,99993.75,0,0,0.06237530708312988
96224.00,93135.00,81668.25,99978.50,0,0,0.07772254943847656
96217.50,93128.50,81661.00,100002.25,0,0,0.09348917007446289
96222.50,93144.25,81680.25,99994.50,0,0,0.1089327335357666
96232.50,93111.50,81652.00,100022.75,0,0,0.12431502342224121
96222.50,93150.00,81669.50,100012.00,0,0,0.14027929306030273
96232.00,93131.00,81676.25,100021.25,0,0,0.15500593185424805
96218.75,93123.00,81656.75,100018.75,0,0,0.17132282257080078
96242.00,93127.75,81661.50,100004.50,0,0,0.1852712631225586
96229.25,93131.75,81659.25,100015.25,0,0,0.20186066627502441
96257.75,93140.50,81667.75,100014.50,0,0,0.21715474128723145
96235.75,93134.75,81671.75,100036.00,0,0,0.2338862419128418
96249.50,93149.25,81675.75,100023.25,0,0,0.2495577335357666
96245.50,93130.25,81670.75,100013.50,0,0,0.26426148414611816
96258.75,93105.50,81679.00,100024.50,0,0,0.28034329414367676
96240.00,93147.00,81662.75,100067.00,0,0,0.296689510345459
96246.25,93143.25,81660.00,99997.50,0,0,0.31215524673461914
96239.25,93125.50,81670.50,100034.50,0,0,0.32786035537719727
96249.75,93129.75,81665.75,100004.25,0,0,0.34334301948547363
96247.25,93143.25,81673.25,100034.75,0,0,0.35899925231933594
96245.75,93118.75,81667.00,100024.25,0,0,0.3741612434387207
96258.00,93122.75,81673.25,100011.75,0,0,0.39046621322631836
96251.25,93131.25,81686.75,100038.25,0,0,0.40546441078186035
96244.75,93139.75,81686.75,100036.75,0,0,0.4202265739440918
96267.50,93148.50,81680.00,100026.75,0,0,0.4365553855895996
96249.00,93138.25,81675.50,100034.50,0,0,0.45190882682800293
96256.25,93127.25,81678.75,100039.75,0,0,0.4676997661590576
96273.00,93120.25,81665.50,100038.00,0,0,0.4833550453186035
96257.50,93104.75,81670.75,100038.50,0,0,0.4984555244445801
96252.75,93120.00,81667.00,100033.25,0,0,0.5141406059265137
96248.75,93137.75,81678.00,100058.75,0,0,0.5297942161560059
96276.00,93131.75,81657.50,100061.50,0,0,0.5442297458648682
96263.00,93120.00,81647.25,100032.75,0,0,0.5610513687133789
96273.00,93119.50,81671.50,100046.50,0,0,0.5757722854614258
96243.75,93145.75,81681.75,100047.00,0,0,0.5912799835205078
96271.00,93141.00,81669.00,100036.75,0,0,0.6075606346130371
96265.00,93124.50,81681.75,100026.75,0,0,0.6235527992248535
96282.50,93137.00,81674.75,100031.25,0,0,0.6385643482208252
96277.50,93146.50,81670.75,100030.00,0,0,0.6553151607513428
96262.00,93138.50,81667.75,100055.25,0,0,0.6708300113677979
96265.75,93139.50,81670.00,100034.50,0,0,0.6857554912567139
96278.75,93138.25,81666.25,100028.75,0,0,0.7014551162719727
96260.50,93132.75,81663.25,100051.75,0,0,0.718454122543335
96243.25,93126.00,81677.75,100063.00,0,0,0.7338600158691406
96261.25,93122.25,81668.25,100049.00,0,0,0.7495372295379639
96262.00,93134.50,81665.75,100071.25,0,0,0.7651448249816895
96258.00,93123.25,81659.75,100020.25,0,0,0.7804849147796631
96258.50,93132.00,81653.50,100033.25,0,0,0.7957773208618164
96272.25,93109.25,81668.25,100048.75,0,0,0.8104703426361084
96274.25,93130.25,81661.75,100049.25,0,0,0.8272151947021484
96251.25,93136.00,81665.50,100075.00,0,0,0.8435120582580566
96267.00,93140.50,81688.50,100056.25,0,0,0.8586997985839844
96277.75,93127.00,81659.00,100035.50,0,0,0.8740966320037842
96285.25,93160.25,81666.75,100050.50,0,0,0.890195369720459
96268.50,93124.25,81667.25,100068.25,0,0,0.9054982662200928
96287.00,93134.50,81666.75,100051.50,0,0,0.9215230941772461
96278.25,93121.75,81672.00,100046.00,0,0,0.937065601348877
96284.00,93136.00,81689.25,100027.50,0,0,0.9533376693725586
96275.25,93113.75,81656.25,100057.50,0,0,0.9688880443572998
96278.25,93122.50,81682.50,100044.50,0,0,0.9842877388000488
96279.00,93152.25,81678.50,100062.00,0,0,1.0008695125579834
96285.25,93125.50,81664.75,100041.75,0,0,1.0160117149353027
96253.75,93133.75,81653.25,100038.00,0,0,1.0312409400939941
96284.25,93103.00,81672.00,100043.75,0,0,1.046273946762085
96275.00,93125.50,81668.00,100046.75,0,0,1.0619423389434814
96296.75,93156.00,81663.25,100052.25,0,0,1.0774250030517578
96272.50,93131.00,81669.00,100040.25,0,0,1.092428207397461
96255.50,93124.50,81650.00,100052.00,0,0,1.108424425125122
96274.75,93125.00,81661.00,100072.00,0,0,1.1243565082550049
96283.25,93127.00,81684.50,100052.00,0,0,1.1404037475585938
96283.25,93113.75,81672.00,100063.00,0,0,1.1547212600708008
96299.75,93146.00,81650.75,100054.25,0,0,1.171051025390625
96275.50,93121.25,81679.75,100055.00,0,0,1.1870508193969727
96266.50,93133.00,81663.75,100042.75,0,0,1.2028264999389648
96271.00,93126.50,81666.00,100054.75,0,0,1.2184641361236572
96281.00,93132.75,81660.75,100046.25,0,0,1.2339575290679932
96284.50,93129.75,81678.25,100047.75,0,0,1.2497069835662842
96265.00,93143.25,81671.25,100064.50,0,0,1.2651653289794922
96263.75,93121.25,81669.25,100083.75,0,0,1.280500888824463
96286.50,93128.00,81664.75,100090.25,0,0,1.296497106552124
96304.75,93146.75,81669.75,100064.75,0,0,1.3119525909423828
96286.50,93150.50,81679.00,100057.25,0,0,1.3270454406738281
96270.25,93140.25,81686.75,100049.75,0,0,1.342531442642212
96256.00,93135.50,81658.75,100072.75,0,0,1.3584578037261963
96291.25,93111.00,81674.75,100067.50,0,0,1.3741590976715088
96282.50,93127.75,81667.50,100075.00,0,0,1.39021897315979
96270.50,93130.75,81685.25,100045.75,0,0,1.4061732292175293
96263.75,93127.50,81677.50,100043.25,0,0,1.422044038772583
96289.00,93157.00,81680.25,100067.75,0,0,1.4380061626434326
96286.75,93139.25,81669.25,100082.50,0,0,1.4540741443634033
